,latitude,longitude,acq_date,acq_time,class,NDVI,EVI
5631,36.1877,27.9356,2023-08-11,914,not fire,0.6678,0.4242
5632,36.1004,27.9336,2023-07-12,2016,not fire,0.9014,0.6462
5633,41.16,22.6392,2023-08-11,1132,not fire,0.7017,0.4374
5634,38.3941,23.2225,2023-07-03,1208,not fire,0.8619,0.7137
5635,38.1245,23.593,2023-08-15,1214,not fire,0.4234,0.2145
5636,36.1322,27.9812,2023-07-02,914,not fire,0.8863,0.6323
5637,38.0678,23.4444,2023-07-08,1912,not fire,0.5824,0.4505
5638,40.9236,26.0049,2023-08-19,1943,fire,0.5621,0.304
5639,40.9556,25.8706,2023-08-21,1926,fire,0.8545,0.5497
5640,41.1423,26.1751,2023-08-21,1942,not fire,0.695,0.387
5641,41.0127,25.8413,2023-08-13,1910,not fire,0.6516,0.3846
5642,38.1366,23.6566,2023-08-03,125,not fire,0.7142,0.4583
5643,36.2432,27.9739,2023-07-02,2016,not fire,0.9077,0.6673
5644,41.1591,26.1289,2023-08-30,1050,fire,0.6449,0.3574
5645,38.1261,23.6059,2023-08-24,29,fire,0.3106,0.1511
5646,40.967,26.0295,2023-08-12,43,not fire,0.7601,0.3746
5647,41.5644,26.2923,2023-07-05,1128,not fire,0.7139,0.469
5648,36.1254,27.9414,2023-08-12,1207,not fire,0.8734,0.5305
5649,38.0507,23.4512,2023-08-08,849,not fire,0.6236,0.4521
5650,36.1254,27.9414,2023-07-23,1207,fire,0.7922,0.5729
5651,41.0508,26.147,2023-08-22,43,fire,0.5282,0.2803
5652,41.0064,25.7848,2023-08-27,1201,fire,0.5567,0.367
5653,36.2082,27.9921,2023-08-02,104,not fire,0.9123,0.4958
5654,38.3921,23.201,2023-07-23,1208,fire,0.8157,0.5066
5655,36.1093,27.9478,2023-08-12,104,not fire,0.8387,0.5659
5656,36.1234,27.9105,2023-07-24,857,fire,0.9024,0.6989
5657,41.1333,26.0954,2023-08-10,1050,not fire,0.7498,0.5158
5658,36.0359,27.8784,2023-07-16,1943,not fire,0.8684,0.5616
5659,38.0303,24.5449,2023-07-14,8,not fire,0.5775,0.3303
5660,36.0458,27.8769,2023-07-17,36,not fire,0.8975,0.6092
5661,41.11,26.1685,2023-08-31,1106,not fire,0.8127,0.4551
5662,41.0936,26.1716,2023-08-12,43,not fire,0.7697,0.5812
5663,40.8801,26.0534,2023-08-30,57,not fire,0.7402,0.4028
5664,41.1238,26.0823,2023-08-26,1119,fire,0.7267,0.3945
5665,41.0164,26.148,2023-08-12,902,not fire,0.7771,0.4328
5666,39.3495,22.7209,2023-07-27,1139,fire,0.7698,0.5399
5667,40.9799,25.7954,2023-08-02,2007,not fire,0.71,0.3648
5668,36.043,27.8634,2023-07-05,2040,not fire,0.8915,0.6039
5669,36.1218,27.9251,2023-07-14,1111,not fire,0.9045,0.6657
5670,37.0944,25.5161,2023-07-15,24,fire,0.8008,0.5668
5671,36.0643,27.8932,2023-07-15,800,not fire,0.911,0.6645
5672,41.2026,26.2667,2023-08-11,1942,not fire,0.7891,0.5938
5673,40.8747,26.0747,2023-08-20,919,fire,0.6692,0.3946
5674,38.3941,23.2225,2023-08-02,1208,not fire,0.8462,0.6121
5675,41.0357,26.1843,2023-08-07,1201,not fire,0.7681,0.5045
5676,41.0741,26.1728,2023-08-11,1926,not fire,0.5728,0.3685
5677,37.0902,25.5276,2023-08-03,1223,not fire,0.6385,0.3992
5678,40.8775,26.092,2023-08-01,822,not fire,0.7013,0.41
5679,39.3335,22.7993,2023-08-16,921,not fire,0.3184,0.207
5680,40.9986,25.7495,2023-08-13,1230,not fire,0.7072,0.3947
5681,40.9843,25.9582,2023-08-31,1926,not fire,0.8468,0.4922
5682,38.0267,24.5149,2023-07-05,50,not fire,0.6959,0.4602
5683,40.8863,25.965,2023-08-02,1148,not fire,0.7634,0.465
5684,37.9344,23.0632,2023-07-18,2049,fire,0.5717,0.2826
5685,41.1152,26.1922,2023-08-11,1106,not fire,0.712,0.5201
5686,38.0828,23.4629,2023-07-18,1154,fire,0.3856,0.229
5687,36.245,28.0003,2023-08-03,8,not fire,0.584,0.3754
5688,40.9956,25.9491,2023-08-01,1926,not fire,0.8691,0.5127
5689,39.3442,22.83,2023-07-27,35,fire,0.917,0.8357
5690,38.0111,24.5348,2023-08-13,857,not fire,0.5551,0.3533
5691,38.0463,23.4144,2023-07-29,849,not fire,0.3025,0.1881
5692,36.9623,22.5493,2023-07-19,1236,fire,0.605,0.3816
5693,38.1603,23.4855,2023-07-18,1154,fire,0.8731,0.5478
5694,36.1895,27.9376,2023-07-31,1935,not fire,0.5814,0.3572
5695,36.2086,27.9328,2023-08-10,1935,not fire,0.8955,0.6594
5696,38.2473,22.8529,2023-08-12,1147,not fire,0.6923,0.4284
5697,36.0836,27.8872,2023-07-17,36,not fire,0.8853,0.6366
5698,40.9838,26.0386,2023-08-22,902,fire,0.6758,0.4282
5699,41.1828,25.267,2023-08-12,902,not fire,0.8966,0.5769
5700,38.9206,22.0797,2023-08-22,1147,fire,0.7949,0.578
5701,40.9263,25.84,2023-08-11,1926,not fire,0.8128,0.4678
5702,40.9198,25.8159,2023-08-22,902,fire,0.682,0.4057
5703,36.1088,27.9203,2023-08-02,1919,not fire,0.8584,0.5696
5704,36.193,28.0059,2023-07-23,1207,fire,0.8041,0.5277
5705,40.9856,25.8915,2023-08-02,1148,not fire,0.8563,0.4828
5706,40.9736,25.9626,2023-08-01,1926,not fire,0.9223,0.5407
5707,36.1095,27.9242,2023-08-13,857,not fire,0.8798,0.5534
5708,36.0677,27.9165,2023-07-04,1959,not fire,0.9116,0.6255
5709,41.0394,25.9748,2023-08-12,2007,not fire,0.7737,0.4255
5710,41.1738,26.1231,2023-08-30,1228,fire,0.6124,0.3731
5711,41.004,26.09,2023-08-02,43,not fire,0.8096,0.4225
5712,39.3934,22.8254,2023-08-16,35,not fire,0.7042,0.4512
5713,40.9197,25.7966,2023-08-12,1148,not fire,0.747,0.3506
5714,40.9031,25.7959,2023-08-22,902,fire,0.6561,0.3856
5715,39.349,22.7901,2023-07-17,35,not fire,0.7894,0.5837
5716,38.2587,22.8708,2023-08-31,1926,not fire,0.5744,0.3773
5717,41.0136,25.9815,2023-08-01,1926,not fire,0.8744,0.5286
5718,36.146,27.9862,2023-08-01,914,not fire,0.6349,0.3508
5719,36.1704,27.9426,2023-07-21,1935,fire,0.6892,0.5225
5720,36.9623,22.5493,2023-07-09,1236,not fire,0.6363,0.461
5721,36.21,27.9859,2023-07-13,104,not fire,0.8996,0.5769
5722,39.4042,22.8954,2023-07-07,35,not fire,0.8807,0.6913
5723,40.9299,25.8581,2023-08-31,1926,not fire,0.8002,0.5186
5724,41.1468,25.2449,2023-08-01,1926,not fire,0.6897,0.3738
5725,41.0098,26.0539,2023-08-02,43,not fire,0.7791,0.5768
5726,40.9409,25.9137,2023-08-01,1926,not fire,0.8681,0.561
5727,36.2213,27.9488,2023-07-03,1919,not fire,0.8884,0.614
5728,40.878,25.8358,2023-08-02,43,not fire,0.9088,0.5606
5729,36.2015,27.9406,2023-07-12,914,not fire,0.8799,0.739
5730,41.0493,25.9725,2023-08-22,2007,fire,0.6532,0.3903
5731,40.9631,26.0537,2023-08-22,43,fire,0.7315,0.3604
5732,38.3586,23.232,2023-08-03,1229,not fire,0.7431,0.6395
5733,40.8868,26.0798,2023-07-31,919,not fire,0.7084,0.4125
5734,38.1471,23.6684,2023-08-23,2047,fire,0.618,0.3979
5735,39.3996,22.8539,2023-07-17,35,not fire,0.846,0.7571
5736,36.1127,27.9074,2023-07-24,857,fire,0.9007,0.6927
5737,38.1719,23.5248,2023-07-28,51,not fire,0.6112,0.322
5738,41.1585,25.2433,2023-08-01,1926,not fire,0.8191,0.474
5739,36.0588,27.9403,2023-07-04,8,not fire,0.9009,0.6286
5740,38.3195,22.7295,2023-08-12,1147,not fire,0.8704,0.628
5741,36.2064,27.9197,2023-07-01,1935,not fire,0.7362,0.5149
5742,38.1305,23.4688,2023-07-28,1154,not fire,0.8276,0.5403
5743,36.0623,27.923,2023-07-24,1111,fire,0.8902,0.6188
5744,41.1777,25.5462,2023-08-02,902,not fire,0.8377,0.5496
5745,36.039,27.9122,2023-07-15,2354,not fire,0.5983,0.365
5746,40.344,23.399,2023-08-02,1148,not fire,0.5343,0.3324
5747,41.0557,24.6774,2023-08-12,1148,not fire,0.8227,0.5726
5748,40.9373,26.0701,2023-08-11,1926,not fire,0.8206,0.4477
5749,38.1487,23.5349,2023-08-07,1154,not fire,0.3873,0.2764
5750,40.8977,25.9608,2023-08-19,1943,fire,0.8229,0.5098
5751,38.5501,23.6843,2023-08-12,44,not fire,0.3223,0.1795
5752,40.9347,25.7673,2023-08-12,1148,not fire,0.5193,0.2867
5753,36.1107,27.9286,2023-07-14,1111,not fire,0.8883,0.5726
5754,40.9734,26.0965,2023-08-12,902,not fire,0.7848,0.4113
5755,36.2499,27.8993,2023-08-08,1952,not fire,0.8478,0.5374
5756,40.9326,25.7171,2023-08-23,1052,fire,0.4265,0.2521
5757,41.1079,26.2112,2023-08-03,124,not fire,0.7371,0.5595
5758,40.981,26.0585,2023-08-22,43,fire,0.7683,0.4431
5759,40.9793,25.8416,2023-08-22,1148,fire,0.717,0.4238
5760,39.7405,19.8493,2023-08-02,2058,not fire,0.8112,0.672
5761,36.0409,27.8908,2023-07-15,2354,not fire,0.8872,0.603
5762,36.1186,27.9447,2023-07-04,8,not fire,0.8386,0.5674
5763,41.2015,26.2036,2023-08-21,27,not fire,0.6932,0.4503
5764,39.2362,22.2872,2023-07-26,1235,fire,0.7614,0.5615
5765,40.9009,25.8668,2023-08-12,43,not fire,0.7764,0.4799
5766,36.1302,27.9322,2023-08-13,8,not fire,0.8495,0.5743
5767,36.2064,27.9197,2023-07-21,1935,fire,0.8612,0.6231
5768,39.3542,22.727,2023-07-27,1139,fire,0.8437,0.6459
5769,40.9474,25.9973,2023-07-31,2023,not fire,0.6794,0.3545
5770,36.0466,27.8891,2023-07-05,1902,not fire,0.9097,0.6234
5771,40.9269,25.8333,2023-08-22,902,fire,0.7489,0.4405
5772,38.1584,23.5429,2023-07-09,1952,not fire,0.3897,0.2733
5773,36.0643,27.8932,2023-08-14,800,not fire,0.8972,0.5836
5774,40.9838,26.0386,2023-08-02,902,not fire,0.7634,0.4298
5775,36.1021,27.9544,2023-08-01,2016,not fire,0.8742,0.5693
5776,36.2311,27.9758,2023-07-02,2016,not fire,0.8936,0.588
5777,38.1354,23.516,2023-08-07,51,not fire,0.7778,0.6187
5778,38.1238,23.5137,2023-07-19,1058,fire,0.7626,0.5166
5779,36.1376,27.9348,2023-08-02,1919,not fire,0.8171,0.5642
5780,41.0099,25.9632,2023-08-31,1926,not fire,0.8534,0.487
5781,37.1054,25.505,2023-07-05,24,not fire,0.7078,0.4904
5782,37.7602,23.9623,2023-07-17,2009,fire,0.5196,0.3382
5783,38.057,23.44,2023-07-29,132,not fire,0.6749,0.512
5784,41.1063,26.1063,2023-08-04,1133,not fire,0.7196,0.5549
5785,38.1739,23.5174,2023-07-28,1154,not fire,0.4563,0.1964
5786,40.9481,26.0666,2023-08-11,1926,not fire,0.78,0.4015
5787,39.7401,19.8749,2023-07-04,2000,not fire,0.6665,0.4414
5788,38.1713,23.514,2023-08-06,2009,not fire,0.4563,0.1964
5789,41.5664,26.3047,2023-08-04,1128,not fire,0.7827,0.5475
5790,36.2466,27.9051,2023-07-19,850,fire,0.5692,0.3969
5791,39.3506,22.7766,2023-08-16,35,not fire,0.7148,0.4768
5792,36.1263,27.951,2023-07-02,2016,not fire,0.8981,0.6031
5793,38.1544,22.1785,2023-08-02,2057,not fire,0.8791,0.6004
5794,41.1637,26.0842,2023-08-30,1228,fire,0.6371,0.3899
5795,38.1619,22.2399,2023-07-23,1919,fire,0.7998,0.6113
5796,36.1125,27.9317,2023-07-12,2016,not fire,0.8873,0.6428
5797,38.9226,22.092,2023-08-02,1147,not fire,0.7637,0.5414
5798,41.1079,26.1295,2023-08-22,1148,fire,0.7972,0.4704
5799,36.2425,27.935,2023-07-18,2355,fire,0.3629,0.2418
5800,41.0598,26.1575,2023-08-11,1926,not fire,0.7313,0.4725
5801,40.9911,26.1788,2023-08-04,846,not fire,0.412,0.2972
5802,40.9733,25.8685,2023-08-02,1148,not fire,0.7991,0.4963
5803,40.8973,26.0698,2023-07-30,1943,not fire,0.7754,0.4142
5804,36.1202,27.9274,2023-08-03,857,not fire,0.8932,0.566
5805,38.3305,22.7389,2023-08-02,1147,not fire,0.8019,0.5424
5806,36.0623,27.923,2023-08-03,1111,not fire,0.8893,0.6082
5807,38.0022,24.5325,2023-08-13,857,not fire,0.4416,0.2608
5808,38.1064,23.4695,2023-07-08,946,not fire,0.7952,0.7555
5809,38.1521,23.5067,2023-08-06,2009,not fire,0.8414,0.5374
5810,41.1493,26.1605,2023-08-31,1942,fire,0.5572,0.3584
5811,40.9907,25.9985,2023-08-02,43,not fire,0.9004,0.5543
5812,36.0735,27.9199,2023-07-14,1111,not fire,0.9033,0.7058
5813,40.8936,25.7387,2023-08-22,1148,fire,0.7813,0.4442
5814,38.5477,23.6711,2023-08-21,1926,fire,0.6813,0.5013
5815,38.1586,23.5404,2023-07-29,849,not fire,0.2763,0.1701
5816,36.1016,27.9774,2023-08-12,104,not fire,0.889,0.5883
5817,36.0966,27.9237,2023-07-23,1919,fire,0.9099,0.7048
5818,38.1368,23.6617,2023-08-02,2006,not fire,0.7733,0.6746
5819,40.9453,25.7552,2023-08-02,2007,not fire,0.7266,0.365
5820,36.199,27.935,2023-08-10,1935,not fire,0.8264,0.6011
5821,36.193,28.0059,2023-08-02,1207,not fire,0.8185,0.4717
5822,41.1152,26.1037,2023-08-04,1133,not fire,0.7805,0.5708
5823,36.1251,27.9168,2023-07-14,857,not fire,0.9031,0.6569
5824,36.1873,27.9247,2023-07-31,1935,not fire,0.7022,0.4466
5825,36.2184,27.9965,2023-08-02,1919,not fire,0.9162,0.5595
5826,36.0212,27.8474,2023-08-05,1056,not fire,0.7448,0.4466
5827,40.9977,26.0131,2023-08-22,43,fire,0.7966,0.4436
5828,38.4065,23.179,2023-07-13,1919,not fire,0.6433,0.3908
5829,39.3808,22.7734,2023-08-15,1235,not fire,0.5856,0.334
5830,36.2346,27.9391,2023-07-18,2355,fire,0.8459,0.6294
5831,36.2204,27.94,2023-07-19,850,fire,0.88,0.6671
5832,38.1778,23.4892,2023-07-08,51,not fire,0.6132,0.4113
5833,38.0471,23.4449,2023-07-28,2049,not fire,0.3929,0.2273
5834,38.3301,22.7097,2023-08-12,44,not fire,0.8574,0.6244
5835,38.2641,22.8113,2023-08-14,847,not fire,0.6935,0.455
5836,41.1627,25.5456,2023-08-22,1148,fire,0.8556,0.5978
5837,36.0812,27.9085,2023-07-26,841,fire,0.898,0.6323
5838,38.1417,23.4972,2023-07-27,2009,not fire,0.6647,0.3878
5839,36.2311,27.9758,2023-08-01,2016,not fire,0.8715,0.5479
5840,40.9809,25.854,2023-08-12,1148,not fire,0.806,0.4685
5841,40.9922,25.9344,2023-08-22,902,fire,0.8623,0.5264
5842,38.0295,23.4096,2023-07-28,2049,not fire,0.5747,0.418
5843,39.3113,22.7885,2023-07-27,1139,fire,0.5369,0.3432
5844,40.8973,26.0698,2023-08-19,1943,fire,0.7489,0.4084
5845,41.1228,26.1332,2023-08-06,1119,not fire,0.7411,0.5367
5846,36.0973,27.9121,2023-07-07,921,not fire,0.9121,0.6164
5847,40.993,25.823,2023-08-22,2007,fire,0.6466,0.3773
5848,41.1752,26.2112,2023-08-31,1942,fire,0.4481,0.2572
5849,36.0422,27.8561,2023-08-14,2040,not fire,0.8295,0.5582
5850,41.1087,26.0359,2023-08-03,1910,not fire,0.8531,0.4495
5851,40.8932,25.653,2023-08-02,2007,not fire,0.3676,0.2271
5852,41.1111,26.0279,2023-08-15,1215,not fire,0.6939,0.4018
5853,36.2414,27.9526,2023-08-11,2016,not fire,0.8744,0.5925
5854,41.0279,26.1542,2023-08-22,1148,fire,0.7623,0.3972
5855,40.9667,26.017,2023-08-22,1148,fire,0.7366,0.404
5856,36.2443,27.9185,2023-08-08,850,not fire,0.7519,0.5265
5857,38.1089,20.7692,2023-08-13,2031,fire,0.8651,0.3307
5858,36.9645,22.5541,2023-07-19,1236,fire,0.631,0.4037
5859,40.8849,25.8502,2023-08-02,43,not fire,0.8901,0.5775
5860,40.967,26.0295,2023-08-02,43,not fire,0.7601,0.3746
5861,37.0902,25.5276,2023-07-04,1223,not fire,0.5909,0.4244
5862,38.5501,23.6843,2023-08-22,44,fire,0.3568,0.1975
5863,38.158,23.482,2023-07-07,2009,not fire,0.7613,0.5078
5864,40.9759,26.0152,2023-08-12,1148,not fire,0.8039,0.4464
5865,38.3464,22.7247,2023-08-22,44,fire,0.8428,0.6379
5866,39.1345,22.4974,2023-08-30,1227,fire,0.8383,0.5951
5867,41.1611,25.5334,2023-08-12,1148,not fire,0.9167,0.5804
5868,41.0279,26.1542,2023-08-02,1148,not fire,0.7326,0.4744
5869,38.1219,23.6881,2023-08-22,2006,fire,0.5493,0.3272
5870,41.0169,26.1249,2023-08-22,43,fire,0.7495,0.3881
5871,38.1619,22.2399,2023-08-12,1919,not fire,0.7916,0.5696
5872,36.2131,27.9624,2023-08-11,2016,not fire,0.9205,0.5685
5873,41.0875,26.1014,2023-08-02,1148,not fire,0.7619,0.4613
5874,36.1246,27.93,2023-07-22,2016,fire,0.9045,0.6657
5875,38.2473,22.8529,2023-08-22,1147,fire,0.6684,0.4294
5876,36.0586,27.9049,2023-07-14,1111,not fire,0.8692,0.608
5877,39.3668,22.7401,2023-08-15,1235,not fire,0.5809,0.2786
5878,39.3934,22.8254,2023-07-17,35,not fire,0.7736,0.492
5879,36.1951,27.9857,2023-07-13,1207,not fire,0.8212,0.5799
5880,40.9824,25.8664,2023-08-02,1148,not fire,0.888,0.5107
5881,38.1772,23.5426,2023-08-07,946,not fire,0.7263,0.4139
5882,40.9518,25.8276,2023-08-02,1148,not fire,0.7809,0.4713
5883,36.2117,27.9872,2023-07-23,817,fire,0.8996,0.5769
5884,36.2117,27.9872,2023-08-12,817,not fire,0.9182,0.5282
5885,40.8917,25.6388,2023-08-22,2007,fire,0.3054,0.1902
5886,36.133,27.9221,2023-08-13,1111,not fire,0.8723,0.5793
5887,39.3017,22.8056,2023-08-06,2024,not fire,0.6362,0.3865
5888,39.3964,22.8803,2023-07-07,35,not fire,0.5887,0.4529
5889,37.0944,25.5161,2023-08-04,24,not fire,0.8517,0.4627
5890,41.0493,25.9725,2023-08-12,2007,not fire,0.7133,0.4031
5891,41.0896,26.1931,2023-08-22,1148,fire,0.6405,0.378
5892,41.044,26.1844,2023-08-23,805,fire,0.7248,0.3612
5893,36.1821,27.9529,2023-07-01,1935,not fire,0.8142,0.5661
5894,36.1679,27.942,2023-07-23,817,fire,0.7639,0.5112
5895,40.9263,25.84,2023-08-31,1926,not fire,0.7332,0.4309
5896,38.0392,23.4002,2023-07-08,2049,not fire,0.4472,0.2247
5897,41.0167,26.1433,2023-08-02,2007,not fire,0.7513,0.4953
5898,37.8281,23.918,2023-07-07,2009,not fire,0.688,0.5578
5899,40.9238,25.8983,2023-08-02,43,not fire,0.8651,0.5128
5900,40.9057,25.7813,2023-08-02,902,not fire,0.6459,0.3561
5901,37.9317,23.0328,2023-07-17,2009,fire,0.6977,0.4599
5902,41.0258,26.1275,2023-08-22,43,fire,0.7257,0.3552
5903,41.1505,25.5234,2023-08-12,1148,not fire,0.9103,0.5561
5904,40.9965,26.1469,2023-08-22,2007,fire,0.6307,0.3024
5905,40.9153,26.071,2023-08-29,1943,not fire,0.7491,0.4142
5906,36.1514,27.9478,2023-07-11,1935,not fire,0.7506,0.5205
5907,41.0171,26.1438,2023-08-22,1148,fire,0.7598,0.3983
5908,38.1383,23.5257,2023-07-08,1154,not fire,0.8287,0.6875
5909,41.0387,26.2006,2023-08-27,910,fire,0.6784,0.3495
5910,36.133,27.9221,2023-07-24,1111,fire,0.8849,0.6345
5911,38.1151,20.7472,2023-07-24,2031,not fire,0.9026,0.6319
5912,41.0634,26.1181,2023-08-01,1926,not fire,0.6079,0.4185
5913,40.9099,25.8692,2023-08-22,43,fire,0.855,0.6115
5914,38.0478,23.4507,2023-07-19,1058,fire,0.4146,0.1894
5915,40.9856,25.8915,2023-08-12,1148,not fire,0.8563,0.4828
5916,41.1547,25.2836,2023-08-01,1926,not fire,0.7179,0.3527
5917,40.9028,25.8548,2023-08-22,43,fire,0.7403,0.4442
5918,41.0757,26.1662,2023-08-12,43,not fire,0.5053,0.3514
5919,40.9521,25.6496,2023-08-13,1910,not fire,0.3085,0.2149
5920,41.1709,25.279,2023-08-02,902,not fire,0.8582,0.3768
5921,38.113,23.6202,2023-08-02,2006,not fire,0.723,0.4451
5922,38.339,22.7116,2023-08-02,44,not fire,0.8665,0.5894
5923,36.201,27.9643,2023-08-11,2016,not fire,0.8944,0.5564
5924,38.013,24.5066,2023-07-04,1111,not fire,0.7969,0.5727
5925,39.3537,22.8315,2023-07-17,35,not fire,0.9134,0.8474
5926,41.0952,26.1643,2023-08-01,1926,not fire,0.7678,0.5473
5927,36.111,27.9306,2023-07-04,857,not fire,0.9049,0.5988
5928,38.1589,23.4949,2023-08-07,946,not fire,0.883,0.5722
5929,36.0776,27.8773,2023-08-14,1902,not fire,0.8976,0.5775
5930,41.0124,25.91,2023-08-22,2007,fire,0.7902,0.4834
5931,39.3566,22.7402,2023-07-27,1139,fire,0.729,0.6329
5932,37.9048,24.8041,2023-08-16,1118,not fire,0.5488,0.3003
5933,40.9105,25.8072,2023-08-22,43,fire,0.7036,0.3757
5934,41.1337,26.0828,2023-08-28,1918,fire,0.6884,0.3466
5935,36.2284,27.9546,2023-07-08,2355,not fire,0.917,0.6941
5936,38.0495,23.4427,2023-07-19,1058,fire,0.5335,0.3335
5937,37.1032,25.5111,2023-07-04,1944,not fire,0.7798,0.6308
5938,40.9748,25.9814,2023-08-02,43,not fire,0.9154,0.5751
5939,36.0433,27.9003,2023-07-15,1152,not fire,0.8735,0.6028
5940,36.2258,27.9706,2023-07-23,1919,fire,0.9114,0.6312
5941,36.2166,27.9405,2023-07-30,1139,not fire,0.9013,0.5695
5942,36.2068,27.9795,2023-08-11,2016,not fire,0.9037,0.5187
5943,38.0301,24.5187,2023-07-04,2000,not fire,0.6576,0.4227
5944,40.9888,25.9165,2023-08-22,1148,fire,0.8687,0.5285
5945,38.1432,23.5087,2023-07-27,2009,not fire,0.73,0.4546
5946,36.1574,27.9408,2023-08-02,817,not fire,0.7733,0.4881
5947,36.2442,27.8881,2023-07-19,1058,fire,0.7651,0.6048
5948,38.1699,23.4862,2023-07-18,808,fire,0.7345,0.4623
5949,36.0717,27.9116,2023-07-15,50,not fire,0.8972,0.6302
5950,38.129,23.6455,2023-08-23,1909,fire,0.5285,0.2898
5951,41.0501,26.0186,2023-08-02,902,not fire,0.867,0.4473
5952,40.9913,25.9942,2023-08-21,1926,fire,0.8686,0.5269
5953,40.9057,25.7813,2023-08-22,902,fire,0.5846,0.3382
5954,39.2294,22.4986,2023-08-02,1147,not fire,0.7455,0.4314
5955,41.0952,26.0901,2023-08-04,1133,not fire,0.571,0.4063
5956,36.1704,27.9426,2023-07-31,1935,not fire,0.7054,0.3843
5957,38.0246,24.5361,2023-08-13,1111,not fire,0.6253,0.4243
5958,40.925,25.9885,2023-08-11,1,not fire,0.5763,0.2829
5959,38.1192,23.4991,2023-07-08,51,not fire,0.5607,0.4394
5960,38.057,23.44,2023-07-19,132,fire,0.6863,0.4261
5961,36.0718,27.9442,2023-08-01,2016,not fire,0.8856,0.5844
5962,40.9192,25.8626,2023-08-01,1926,not fire,0.8442,0.5462
5963,39.3018,22.8475,2023-07-07,1139,not fire,0.564,0.4753
5964,36.098,27.9409,2023-08-02,817,not fire,0.8855,0.5794
5965,40.8799,25.9593,2023-08-19,1943,fire,0.7459,0.4108
5966,38.1326,23.6008,2023-08-24,1133,fire,0.2977,0.1347
5967,36.0807,27.9003,2023-07-15,2354,not fire,0.8891,0.6322
5968,40.3369,23.4129,2023-08-22,1148,fire,0.3892,0.2506
5969,38.1758,23.4989,2023-08-07,946,not fire,0.4282,0.202
5970,38.2641,22.8113,2023-08-24,847,fire,0.6935,0.455
5971,36.1946,27.9811,2023-07-22,2016,fire,0.8488,0.6085
5972,36.0723,27.9686,2023-07-13,104,not fire,0.9004,0.6384
5973,41.0431,26.1713,2023-08-22,902,fire,0.6124,0.3023
5974,40.9349,25.8568,2023-08-12,902,not fire,0.8231,0.4891
5975,36.0283,27.8893,2023-08-04,2354,not fire,0.8211,0.4785
5976,40.9863,25.9097,2023-08-02,43,not fire,0.8994,0.5703
5977,40.955,25.8525,2023-08-02,1148,not fire,0.8513,0.4715
5978,40.988,26.0731,2023-08-02,43,not fire,0.8069,0.43
5979,36.0406,27.8934,2023-07-25,1152,fire,0.8722,0.5713
5980,36.0619,27.8825,2023-07-05,1902,not fire,0.9083,0.6376
5981,38.0093,24.5463,2023-08-13,857,not fire,0.4936,0.2947
5982,38.0828,23.4629,2023-07-08,1154,not fire,0.4643,0.3006
5983,36.1432,27.9797,2023-08-01,914,not fire,0.7069,0.3945
5984,41.1035,26.1996,2023-08-12,2007,not fire,0.7581,0.5295
5985,38.1606,23.5561,2023-07-29,1952,not fire,0.2606,0.1706
5986,41.1404,26.1629,2023-08-21,1942,not fire,0.5302,0.3104
5987,36.0422,27.909,2023-08-04,1152,not fire,0.6917,0.3782
5988,40.9806,25.9396,2023-08-21,1926,fire,0.8846,0.5463
5989,36.0865,27.9772,2023-07-23,104,fire,0.9012,0.6725
5990,40.9844,25.8932,2023-08-01,1926,not fire,0.8779,0.5197
5991,36.2467,27.9516,2023-07-19,1952,fire,0.8808,0.6958
5992,40.927,25.9605,2023-08-11,1,not fire,0.8076,0.5032
5993,39.7804,19.891,2023-08-04,49,not fire,0.7314,0.5871
5994,38.1772,23.4894,2023-07-07,2009,not fire,0.6132,0.4113
5995,41.0611,26.0421,2023-08-02,1148,not fire,0.8619,0.4577
5996,40.9913,25.9942,2023-08-01,1926,not fire,0.9004,0.5543
5997,41.0268,26.0644,2023-08-22,43,fire,0.7304,0.4078
5998,40.9704,25.7074,2023-08-12,2007,not fire,0.6212,0.3568
5999,38.0463,23.4144,2023-07-19,849,fire,0.2342,0.1623
6000,38.1467,23.4757,2023-07-18,808,fire,0.631,0.3676
6001,40.8773,26.0976,2023-08-31,822,not fire,0.5005,0.3246
6002,38.1387,23.6863,2023-08-14,29,not fire,0.5501,0.3167
6003,36.1107,27.9286,2023-08-03,1111,not fire,0.8822,0.5691
6004,38.11,23.5272,2023-07-18,1154,fire,0.7852,0.5756
6005,40.8756,25.9649,2023-08-30,57,not fire,0.7899,0.4737
6006,38.2469,22.9131,2023-08-01,822,not fire,0.7584,0.4722
6007,41.1624,25.2623,2023-08-01,1926,not fire,0.6936,0.432
6008,38.1583,23.5671,2023-07-30,37,not fire,0.4552,0.2146
6009,39.3457,22.817,2023-07-07,35,not fire,0.7577,0.6463
6010,41.0668,26.1639,2023-08-12,43,not fire,0.614,0.3878
6011,39.3089,22.8313,2023-07-07,1139,not fire,0.8488,0.6342
6012,38.1289,23.4574,2023-07-28,1154,not fire,0.6805,0.4018
6013,38.1505,23.4822,2023-07-28,51,not fire,0.7766,0.4918
6014,38.0991,23.4475,2023-08-07,1154,not fire,0.4018,0.2216
6015,36.2015,27.9406,2023-07-22,914,fire,0.8799,0.739
6016,40.9336,26.034,2023-08-10,1202,not fire,0.7735,0.4128
6017,41.16,22.6392,2023-08-21,1132,not fire,0.6956,0.4132
6018,40.9734,26.0965,2023-08-22,902,fire,0.7414,0.3924
